S.no.	ID	Name	Email-id	Mobile no.	Address	City	State	Sector	Website
792	CG/2017/0180798	Maruti Institute of Nursing	min.darpan@gmail.com	9300458100	RASTOGI COMPLEX ,31,COMMERCIAL COMPLEX, M. L. NEHRU NAGAR (EAST), BHILAI 490020	Bhilai	CHHATTISGARH, 	Education & Literacy,Health & Family Welfare,		
793	CG/2017/0160586	Maruti Skill Developers India Limited	msdil.ddugky@gmail.com	9300902100	PLOT NO. -3 ,NEHRU NAGAR, BHILAI,DIST.- DURG (C.G) 490020	BHILAI	CHHATTISGARH, 	Education & Literacy,		
794	CG/2019/0247395	MASOOM SANSTHAN	MASOOMSANSTHAN@GMAIL.COM	9098179349	WARD NO. 6 ,HOUSE NO. 100/1 ,JAILPARA, DHARAMJAIGARH , DISTRICTRAIGARH, ( C.G.)	RAIGARH	CHHATTISGARH, 	Agriculture,Art & Culture,Children,Drinking Water,Education & Literacy,Environment & Forests,Human Rights,Labour & Employment,Legal Awareness & Aid,Micro Finance (SHGs),Nutrition,Panchayati Raj,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Tribal Affairs,Women's Development & Empowerment,		
795	CG/2018/0213500	mastaan public welfare society 	royalacademybhilai@gmail.com	8871580380	mrs nahida tabassum mastan building junwani road ayyappa nagar kohka bhilai	bhilai	CHHATTISGARH, 	Agriculture,Children,HIV/AIDS,Vocational Training,		
796	CG/2018/0206293	MATA RUKHMANI SEWA SANSTHAN DIMRAPAL	ishwarkashyap61@gmail.com	9165091973	MATA RUKAMANI SEWA SANSTHAN DIMRAPALBLOCK TOKAPAL DISTIC. BASTAR (C.G.)	DIMRAPAL JAGDALPUR	CHHATTISGARH, 	Tribal Affairs,		
797	CG/2019/0226866	MATHCLUB FOUNDATION	mathclubfoundation@gmail.com	9669232311	HOUSE NO-338 WARD NO-2 VILL-HATHKHOJ POST-SURDUNG BHILAI	DURG	CHHATTISGARH, 	Education & Literacy,	https://www.mathclubfoundation.org	
798	CG/2019/0241459	MATRIBHOOMI SAMAJ KALYAN SANSTHAN	matribhoomisks@gmail.com	9516644777	C/o Keshav Shukla, House No. 28/336, Krishna Nagar Ward, Surendra Marg, Katiya Para, Utai Chowk, Juna, Bilaspur, Tah.Bilaspur, Distt.Bilaspur	Bilaspur	CHHATTISGARH, 	Urban Development & Poverty Alleviation,Vocational Training,		
799	CG/2018/0193722	MAULANA HAMID ALI EDUCATION SOCIETY	zafaralifarooqui@gmail.com	7610590066	C/o Gharib Nawaz Press, Madarsa Road, Baijnathpara, Raipur Pin492001 (C.G.)	Raipur 	CHHATTISGARH, 	Education & Literacy,	https://ngodarpan.gov.in	
800	CG/2017/0181154	MAXIMUS EDUCATION AND TRAINING SOCIETY	mets.korba@gmail.com	9827036438	LOHAR BADA, BEHIND GAYATRI TEMPLE, NEAR WATER TANK, BANKI MONGRA	KORBA	CHHATTISGARH, 	Education & Literacy,Information & Communication Technology,Science & Technology,Vocational Training,Women's Development & Empowerment,Youth Affairs,		
801	CG/2017/0171022	MEDICALSISTERS OF ST FRANCIS OF ASSISI	osfsheeja@gmail.com	7566684557	ST FRANCIS NIVASRAVIGRAM P O VIP ROAD RAIPUR CHHATTISGARH 4920006	RAIPUR	CHHATTISGARH, 	Education & Literacy,Women's Development & Empowerment,		
802	CG/2018/0188707	megha sewa samiti raipur	meghaseva2017@gmail.com	8827358980	Renu pal Housh no. 3/938 ward no. -15 karbal para choube colony tah. raipur distt raipur C.G.	Raipur	CHHATTISGARH, 	Agriculture,Art & Culture,Children,Vocational Training,Women's Development & Empowerment,		
803	CG/2019/0234799	mera sathi jan seva sanstha	merasahtijanseva@gmail.com	8821045050	Haush No. 15 Vikas Vihar Colony Raipura Raipur C.G.	Raipur	CHHATTISGARH, 	Children,Education & Literacy,		
804	CG/2016/0105247	MIKI MEMORIAL TRUST	info@mgmeye.org	9098035747	5TH MILE,VIDHANSABHA ROAD	RAIPUR	CHHATTISGARH, 	Health & Family Welfare,	http://www.mgmeye.org	
805	CG/2020/0270909	Milestone Foundation Raipur	ziyaulhaque78@gmail.com	9425596529	69/2, VIKAS NAGAR , RAIPUR ,CG 492015	RAIPUR	CHHATTISGARH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Civic Issues,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Health & Family Welfare,HIV/AIDS,Labour & Employment,New & Renewable Energy,Nutrition,Rural Development & Poverty Alleviation,		
806	CG/2017/0164051	MILLAT ADARSH EDUCATION SOCIETY 	unanicalligraphy@gmail.com	7000685148	UNANI COLLEG CAMPUS, BAIJNATHPARA	RAIPUR	CHHATTISGARH, 	Children,		
807	CG/2013/0068883	Mission Anugrah Organization	missionanugrah.org@gmail.com	7415075250	HEAD OFFICE HOUSE NO. 1454, WARD NO. 14, BEHIND KHODIYAR NAMKIN AND SWEETS, FAFADIH, RAIPUR, (C.G.) 492001	RAIPUR	CHHATTISGARH, 	Children,Drinking Water,Education & Literacy,HIV/AIDS,Housing,Human Rights,Micro Finance (SHGs),Panchayati Raj,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,Dalit Upliftment,Differently Abled,Minority Issues,Tribal Affairs,Nutrition,Education & Literacy,Aged/Elderly,HIV/AIDS,Human Rights,Labour & Employment,Legal Awareness & Aid,Minority Issues,Agriculture,Art & Culture,Children,Civic Issues,Dalit Upliftment,Education & Literacy,Environment & Forests,Health & Family Welfare,HIV/AIDS,Information & Communication Technology,Legal Awareness & Aid,Minority Issues,Right to Information & Advocacy,Youth Affairs,Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Human Rights,Labour & Employment,Legal Awareness & Aid,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Prisoner's Issues,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,	http://missionanugrah.org	
808	CG/2016/0097587	MITAAN  EMPOWERMENT  FOUNDATION	mitaan.foundation@gmail.com	7898872991	Near Shiv Mandir  Hardware Line  Supela	BHILAI			http://www.mitaan.org.in	
809	CG/2013/0059749	Mitaan Sewa Samiti	mitaan.ngo@gmail.com	7898872991	Mitaan Sewa Samiti,  Near Shiv Mandir  Hardware Line  Supela,   BHILAI 490023 Chhattisgarh India	BHILAI	CHHATTISGARH, 	Micro Small & Medium Enterprises,	http://www.mitaan.ngo	
810	CG/2017/0177851	MITANIN MATA SAFURA MAHILA SW SAHAYATA SAMUH MADAVA	rukmaniratre2017@gmail.com	8889439006	Vill Madava PO matiya Tahsil Kasdol	kasdol	CHHATTISGARH, 	Any Other,		
811	CG/2010/0031576	MITRA JANKALYANKARI SAMITI	mitrindia@gmail.com	9575727472	Career Campus, 74 -Srishti Colony   Kamla College Road. PIN- 491441	Rajnandgaon		Art & Culture,Children,Civic Issues,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,New & Renewable Energy,Nutrition,Panchayati Raj,Prisoner's Issues,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Scientific & Industrial Research,Science & Technology,Sports,Tribal Affairs,Tourism,	http://	
812	CG/2017/0118753	Mittal Welfare Society	ankur.cgit@gmail.com	8103590001	2nd floor of union bank GSM road.	raigarh	CHHATTISGARH, 	Vocational Training,Agriculture,Art & Culture,Children,Drinking Water,Education & Literacy,HIV/AIDS,Labour & Employment,Micro Finance (SHGs),Science & Technology,Urban Development & Poverty Alleviation,	http://www.mittalwelfaresociety.com	
813	CG/2017/0169356	Mitwa Mahila Kalyan Evam Sewa Samiti 	mitwamkss@gmail.com	9039082802	Lafagarh Gas Agency Subham vihar, Bilaspur, Chhattisgah	bilaspur 	CHHATTISGARH, 	Health & Family Welfare,Education & Literacy,Micro Finance (SHGs),Women's Development & Empowerment,	https://www.google.co.in/search?q=www.mitwamkss.or	
814	CG/2019/0230750	MM Foundation	mejar@mmctraipur.com	9009989674	Muktangan, Civil Lines, Raipur	Raipur	CHHATTISGARH, 	Education & Literacy,	http://www.mmctraipur.com/	
815	CG/2020/0261802	Modern Education And Trival Devolapment Sociaty	moderneducation.chhattisgarh@gmail.com	8435418442	Gram and Post Ratba, Tehsil Bagicha, District Jashpur, Chhattisgarh 496224.	Bagicha	CHHATTISGARH, 	Education & Literacy,Legal Awareness & Aid,Rural Development & Poverty Alleviation,Vocational Training,Water Resources,		
816	CG/2019/0246332	Modern Education Development Society	RMAVLANKAR0930@GMAIL.COM	9907988852	Brahman Para Bajrang Chowk Kurud	Kurud	CHHATTISGARH, 	Agriculture,Education & Literacy,Information & Communication Technology,Vocational Training,Women's Development & Empowerment,		
817	CG/2018/0182307	modern education system and social welfare society 	zoonubiya@gmail.com	9589949359	K-6 Anupam nagar shankar nagar raipur	RAIPUR	CHHATTISGARH, 	Art & Culture,Education & Literacy,Health & Family Welfare,Information & Communication Technology,Vocational Training,		
818	CG/2017/0165797	Modern Knowledge Educational and Welfare Society	rsona19@gmail.com	9329428823	31 Vallabh Nagar Near Devi Lakshmi HospitalPachpedinaka Raipur	Raipur	CHHATTISGARH, 	Education & Literacy,Health & Family Welfare,		
819	CG/2017/0163065	MOHAMMAD SABIR QUADRI JANKALYAN SAMITI	gulamsarver1985@gmail.com	7999231349	H.NO 53 QUADRI HOUSE HARIJANPARA VILL	RAMCHANDRPUR	CHHATTISGARH, 			
820	CG/2017/0159500	MOHSINE MILLAT UNANI TIBB EDUCATIONAL SOCIETY	unaniraipur@gmail.com	9893448262	M.M. UNANI MEDICAL COLLEGE, BAIJNATHPARA	RAIPUR			http://unaniraipur.org/	
821	CG/2018/0191880	Monty and Mitesh Education and Welfare Society	miteshkumardewangan@gmail.com	8085805832	H. NO352,STREETNO3 NEAR NEWS.S.D DHAM SINDHI COLONY STATION ROAD DURG	Durg				
822	CG/2017/0158022	moon star social society	moonstarsocialsociety@gmail.com	9926004786	lodhipara chowk,tarun nagar pandri raipur(c.g.)	raipur	CHHATTISGARH, 	Children,Sports,Women's Development & Empowerment,		
823	CG/2018/0207276	Mother Tribal Childrens Welfare Society	sujitmukherjee893@gmail.com	9179895378	Village Sarbahra, Post Gourella, Tah- Pendraroad, Distt. Bilaspur (C.G.) 495117	Pendra Road	CHHATTISGARH, 	Tribal Affairs,		
824	CG/2017/0177070	Mount Carmel Mission Welfare Society	mountcarmeljhalap@gmail.com	8718822419	St Joseph Monastry Chhuipally Singhoda PO Saraipali 493558	Raipur				
825	CG/2017/0158321	MULTIPLE ACTION FOR ADIVASIS SOCIETY (MAA SOCIETY)	maa.konta@gmail.com	9406341749	JAISTHAMB CHOWKKONTA SUKMA DIST. CHHATTISGARH PIN: 494114	KONTA	CHHATTISGARH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Children,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,HIV/AIDS,Nutrition,Rural Development & Poverty Alleviation,Science & Technology,Tribal Affairs,Women's Development & Empowerment,Youth Affairs,		
826	CG/2019/0223406	MUSLIM TELI SAMAJ WALFAIR COMMITTEE	muslimtelisamajwelfair@gmail.com	9406233077	KELABADI SAHU SADAN WARD NO 40	DURG	CHHATTISGARH, 	Any Other,		
827	CG/2018/0212533	Muslim welfare culture and education society	anshushadab001@gmail.com	9826422763	MADHUBANPARA RAIGARH C.G.	RAIGARH	CHHATTISGARH, 	Education & Literacy,Health & Family Welfare,		
828	CG/2017/0179858	NAGRI PRAGATI TAKNIKI SEWA SANSTHAN DHAMTARI	nptssdmt@gmail.com	9584701178	CHURIYARA PARA NAGRI, TEH.-NAGRI, DIST-DHAMTARI (C.G.)	nagri	CHHATTISGARH, 	Agriculture,Education & Literacy,Health & Family Welfare,Labour & Employment,Micro Small & Medium Enterprises,Panchayati Raj,Rural Development & Poverty Alleviation,Urban Development & Poverty Alleviation,Vocational Training,Children,Environment & Forests,Human Rights,Tribal Affairs,Water Resources,Women's Development & Empowerment,		
829	CG/2017/0176775	NAI SOCH NAI UMEED SEWA SANSTHAN	krishnapatel283@gmail.com	9977915771	NEAR GOVT HOSPITAL MAIN ROAD BHATGAON DIST SURAJPUR CG	BHATGAON	CHHATTISGARH, 	Human Rights,Labour & Employment,Any Other,Agriculture,Children,Education & Literacy,Health & Family Welfare,HIV/AIDS,		
830	CG/2017/0180157	NAITIK EDUCATION AND CHARITABLE SOCIETY  	necsdongargaon@gmail.com	8462008284	village panduka, post atargaon, Distt: rajnandgaon (C.G.)	dongargaon	CHHATTISGARH, 	Children,Health & Family Welfare,Labour & Employment,Vocational Training,		
831	CG/2017/0178297	NAIYA NARI KALYAN EVAM JAN SEWA SAMITI	satkali79@gmail.com	9329649257	Naiya Nari Kalyan Evam Jan Sewa Samiti, ChhedilalNiwas, Qr No 474, Ward No 18, Vidya Nagar Near Shiv Mandir, Bilaspur PostTarbahar, ThanaTarbahar, Tahsil - Bilaspur	Bilaspur			http://www.naiyanarikalyan.org	
832	CG/2018/0188567	NAKARDA SAMAJ SEVI SAMITI	nakarda.2002@gmail.com	9300314651	Station Road, P.O. Sakti, District- Janjgir-Champa State- Chhattisgarh, Pin No- 495689	Sakti	CHHATTISGARH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Prisoner's Issues,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,		
833	CG/2019/0237184	NALANDA EDUCATION SOCIETY	pawangupta70@gmail.com	9826458400	103,Ashoka Haights Mova ,Raipur	Raipur	CHHATTISGARH, 	Education & Literacy,Information & Communication Technology,Rural Development & Poverty Alleviation,Tribal Affairs,Youth Affairs,		
834	CG/2021/0272259	NAMAN FOUNDATION CHHATTISGARH	namanfcg@gmail.com	9827103259	VILLAGE SURAJPURA BLOCK BHATAPARA DIST BALODA BAZAR BHATAPARA CHHATTISGARH 493118	BHATAPARA	CHHATTISGARH, 	Vocational Training,		
835	CG/2017/0116748	NAMITA COMPUTER EDUCATION SOCIETY	moushmi@namitacomputereducationsociety.ac.in	7566631003	KENDRIYA KARMCHARI NAGAR, NEAR SHIV MANDIR, DURG	DURG	CHHATTISGARH, 	Education & Literacy,Information & Communication Technology,Micro Small & Medium Enterprises,Vocational Training,Women's Development & Empowerment,Disaster Management,Drinking Water,Food Processing,Micro Finance (SHGs),Tribal Affairs,Youth Affairs,	http://namitacomputereducationsociety.ac.in	
836	CG/2017/0150785	NAMOH SIDDHI VINAYAK EDUCATION SOCIAL SOCIETY	nsvess2015@gmail.com	7587228054	STREET-AVENUE-C ,23/A, SECTOR-2, BHILAI	BHILAI				
837	CG/2018/0192706	NAND DHANLAXMI WELFARE SOCIETY	vtpnand@gmail.com	9589520009	C/O PRAVIN KU PUSHPAKAR , H.NO.109 , WARD NO 08 , MAHAMAYA PARA RAJIM DISST - GARIYABAND CHATTSIGARH	RAJIM	CHHATTISGARH, 	Health & Family Welfare,Animal Husbandry, Dairying  &  Fisheries,Children,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Information & Communication Technology,Labour & Employment,Panchayati Raj,Rural Development & Poverty Alleviation,Tribal Affairs,Vocational Training,Women's Development & Empowerment,		
838	CG/2017/0177365	Nanda Circulation Sansthan	nandacirculationsansthan@gmail.com	9713885579	NANDA CIRCULATION SANTHAN BHAGWANPUR RAIGARH CG 496001	RAIGARH 				
839	CG/2018/0195682	nandini goushala samiti	snandinigoushala@gmail.com	9669270404	village bhandarpur post chhuria	chhuria	CHHATTISGARH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Legal Awareness & Aid,Water Resources,		
840	CG/2017/0176152	NANHI FOUNDATION CHHATTISGARH	nanhifound123@gmail.com	9669815531	Near By Dus Nal, old Dhamatrai Road,Santoshi Nagar Raipur Chhattisgarh	RAIPUR	CHHATTISGARH, 	Education & Literacy,Information & Communication Technology,Vocational Training,Women's Development & Empowerment,		
841	CG/2018/0189567	NARI MANCH MAHASAMUND	narimanch.india@gmail.com	9425216119	Zoratarai, gram Panchayat Turenga, Thana Pateva, Dist. Mahasamund Chhattisgarh	Mahasamund	CHHATTISGARH, 	Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Civic Issues,Dalit Upliftment,Education & Literacy,Environment & Forests,Health & Family Welfare,Human Rights,Labour & Employment,Rural Development & Poverty Alleviation,Tribal Affairs,Women's Development & Empowerment,	http://narimanch.org/	
842	CG/2019/0237230	NARI SEWA AVAM KALYAN SAMITI	narisevakalyansamiti@gmail.com	7389533772	H NO 653 RAILWAY CABIN NO 2 KE PASS HEMUNAGAR BILASPUR	BILASPUR	CHHATTISGARH, 	Environment & Forests,HIV/AIDS,Human Rights,Women's Development & Empowerment,		
843	CG/2018/0204932	nari shakti mahila kalyan samiti	nsmks25708@gmail.com	9926104373	BHOWRAHI POST GANGOUTI VIA PATNADISTT SURAJPUR CG	SURAJPUR	CHHATTISGARH, 			
844	CG/2017/0179398	NARI SHAKTI MAHILA SEWA SAMITI	brij_sul@rediffmail.com	8435056284	VIVEKANAND WARD, MUNGELI	MUNGELI	CHHATTISGARH, 	Education & Literacy,Information & Communication Technology,Vocational Training,Women's Development & Empowerment,Youth Affairs,		
845	CG/2019/0229565	NARI SHAKTI MAHILA VIKAS SAMITI	kavitathaku121kt@gmail.com	9977027881	KAVITA SARTHI WARD NO. 16 AMAPARA CHUDAMANI WARD SAI MANDIR KE SAMNE RAIPUR	RAIPUR				
846	CG/2020/0268034	NATHALDAI SWA SAHAYTA SAMUH	nathaldai2020@gmail.com	9522223643	VILL DUMARPALI POST USRAUT DIST RAIGARH PIN 496001 C.G.	RAIGARH	CHHATTISGARH, 			
847	CG/2020/0257716	Nature Development Welfare Foundation	ndwfnareshpur@gmail.com	7987678300	House No. 111, village- Nareshpur, post- Surajpur, Distt- Surajpur (C.G.)	Surajpur	CHHATTISGARH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Civic Issues,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Panchayati Raj,Rural Development & Poverty Alleviation,Sports,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,Any Other,		
848	CG/2020/0251422	Nature Friends Social Welfare Organization 	shiv04sharmango@gmail.com	7999800970	Gali No 05,Imlipara,near Kesharwani provision Store,BIlaspur,CG	Bilaspur	CHHATTISGARH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Civic Issues,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Science & Technology,Tourism,Tribal Affairs,Vocational Training,Water Resources,Women's Development & Empowerment,		
849	CG/2020/0259484	NATURES CARE AND SOCIAL WELFARE SOCIETY	ncwraipur@gmail.com	9179062989	MALVIYA ROAD, DIXIT, GALI, NEAR RAM MANDIR	Raipur				
850	CG/2014/0084960	NAV AASTHA JAN VIKAS SEVA SAMITI	najvss@gmail.com	9926154460	Ward no 03, pratappur road, near old kattha factory, godhanpur, Ambikapur, Surguja, Chattisgarh. PIN - 497001	Ambikapur	CHHATTISGARH, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Children,Drinking Water,Education & Literacy,Environment & Forests,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Land Resources,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,New & Renewable Energy,Panchayati Raj,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Sports,Tribal Affairs,Tourism,	http://www.navaastha.in	
851	CG/2020/0265407	Nav Abhilasha Mahila Jagriti Samiti Chhattisgarh	navabhilashamjs@gmail.com	8895370817	C/O MR ABHISHEK PANIGRAHI, LIG 10, HUDCO COLONY, ANWARABHATA, DISTT. DANTEWADA	RAIPUR	CHHATTISGARH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Prisoner's Issues,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,Any Other,		
